,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-21,2024-09-30,--,$0.69
1,2024-08-19,2024-06-30,--,$0.66
2,2024-05-28,2024-03-31,--,$0.66
3,2024-02-29,2023-12-31,--,$0.60
4,2023-11-27,2023-09-30,--,$0.63
5,2023-08-15,2023-06-30,--,$0.61
6,2023-05-24,2023-03-31,--,$0.56
7,2023-02-28,2022-12-31,$0.52,$0.47
8,2022-11-21,2022-09-30,$0.44,$0.49
9,2022-08-29,2022-06-30,$0.46,$0.43
10,2022-05-24,2022-03-31,$0.48,$0.43
11,2022-03-07,2021-12-31,$0.45,$0.46
12,2021-11-16,2021-09-30,$0.42,$0.46
13,2021-08-23,2021-06-30,$0.37,$0.44
14,2021-05-25,2021-03-31,$0.35,$0.40
15,2021-03-03,2020-12-31,$0.36,$0.33
16,2020-11-18,2020-09-30,$0.27,$0.45
17,2020-08-25,2020-06-30,$0.18,$0.34
18,2020-05-13,2020-03-31,$0.30,$0.31
19,2020-03-04,2019-12-31,$0.36,$0.31
20,2019-11-25,2019-09-30,$0.44,$0.37
21,2019-08-28,2019-06-30,$0.52,$0.46
22,2019-05-21,2019-03-31,$0.67,$0.50
23,2019-03-11,2018-12-31,$0.70,$0.74
24,2018-11-26,2018-09-30,$0.46,$0.60
25,2018-08-30,2018-06-30,$0.49,$0.57
26,2018-05-23,2018-03-31,--,$0.54
27,2018-02-27,2017-12-31,--,$0.47
28,2017-11-15,2017-09-30,--,$0.50
29,2017-08-16,2017-06-30,--,$0.50
30,2017-05-17,2017-03-31,--,$0.62
31,2017-02-27,2016-12-31,--,$0.44
32,2016-11-15,2016-09-30,--,$0.39
33,2016-08-11,2016-06-30,--,$0.36
34,2016-05-23,2016-03-31,--,$0.34
35,2016-02-24,2015-12-31,--,$0.29
36,2015-11-18,2015-09-30,--,$0.29
37,2015-08-13,2015-06-30,--,$0.28
38,2015-05-18,2015-03-31,--,$0.33
39,2015-02-17,2014-12-31,--,$0.33
