,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$0.10,$0.06
1,2024-08-01,2024-06-30,--,$0.08
2,2024-04-30,2024-03-31,--,$0.05
3,2024-02-13,2023-12-31,--,$0.12
4,2023-11-01,2023-09-30,--,$0.03
5,2023-08-02,2023-06-30,--,$0.06
6,2023-05-03,2023-03-31,--,$0.03
7,2023-02-14,2022-12-31,--,$0.07
8,2022-11-01,2022-09-30,--,$-0.01
9,2022-07-29,2022-06-30,--,$0.09
10,2022-05-04,2022-03-31,--,$0.06
11,2021-11-12,2021-09-30,--,$-3.02
