,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$0.61
1,2024-09-27,2024-06-30,--,$0.73
2,2024-05-13,2024-03-31,--,$0.40
3,2024-02-12,2023-12-31,--,$0.72
4,2023-11-13,2023-09-30,--,$0.44
5,2023-09-21,2023-06-30,--,$0.36
6,2023-05-15,2023-03-31,--,$0.35
7,2023-02-13,2022-12-31,--,$0.47
8,2022-11-10,2022-09-30,--,$0.31
9,2022-09-22,2022-06-30,--,$0.11
10,2022-05-16,2022-03-31,--,$0.27
11,2022-02-14,2021-12-31,--,$0.01
12,2021-11-15,2021-09-30,--,$0.13
13,2021-09-24,2021-06-30,--,$0.36
14,2021-05-17,2021-03-31,--,$-0.44
15,2021-02-16,2020-12-31,--,$-0.08
16,2020-11-16,2020-09-30,--,$0.08
17,2020-09-21,2020-06-30,--,$0.40
18,2020-05-14,2020-03-31,--,$-0.04
19,2020-02-13,2019-12-31,--,$0.10
20,2019-11-14,2019-09-30,--,$0.03
21,2019-09-16,2019-06-30,--,$0.47
22,2019-05-14,2019-03-31,--,$0.39
23,2019-02-13,2018-12-31,--,$0.09
24,2018-11-13,2018-09-30,--,$0.03
25,2018-09-12,2018-06-30,--,$0.29
26,2018-05-14,2018-03-31,--,$0.14
27,2018-02-13,2017-12-31,--,$0.69
28,2017-11-14,2017-09-30,--,$0.19
29,2017-09-14,2017-06-30,--,$0.08
30,2017-05-11,2017-03-31,--,$0.12
31,2017-02-09,2016-12-31,--,$0.11
32,2016-11-14,2016-09-30,--,$0.18
33,2016-09-13,2016-06-30,--,$0.30
34,2016-05-12,2016-03-31,--,$0.43
35,2016-02-11,2015-12-31,--,$0.27
36,2015-11-12,2015-09-30,--,$0.38
37,2015-09-24,2015-06-30,--,$0.23
38,2015-05-14,2015-03-31,--,$0.22
39,2015-02-12,2014-12-31,--,$0.54
