,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-18,2024-09-30,--,$0.26
1,2024-08-28,2024-06-30,--,$0.25
2,2024-05-22,2024-03-31,--,$0.19
3,2024-03-06,2023-12-31,--,$0.04
4,2023-11-13,2023-09-30,--,$0.24
5,2023-08-29,2023-06-30,--,$0.15
6,2023-05-31,2023-03-31,--,$0.07
7,2023-03-29,2022-12-31,--,$0.06
8,2022-11-30,2022-09-30,--,$-0.04
9,2022-08-30,2022-06-30,--,$-0.01
10,2022-05-31,2022-03-31,--,$-0.17
11,2021-11-04,2021-09-30,--,$-0.11
12,2021-08-05,2021-06-30,--,$-0.14
13,2021-05-13,2021-03-31,--,$0.05
14,2020-11-12,2020-09-30,--,$-0.16
15,2020-09-15,2020-06-30,--,$-0.10
16,2020-05-28,2020-03-31,--,$0.05
17,2020-03-19,2019-12-31,--,$0.05
18,2019-11-29,2019-09-30,--,$0.02
19,2019-08-29,2019-06-30,--,$0.02
20,2019-05-23,2019-03-31,--,$0.01
21,2019-03-27,2018-12-31,--,$-0.20
22,2018-11-28,2018-09-30,--,$-0.06
23,2018-08-30,2018-06-30,--,$-0.15
24,2018-05-31,2018-03-31,--,$-0.08
25,2018-03-27,2017-12-31,--,$-0.02
26,2017-11-15,2017-09-30,--,$0.10
27,2017-08-13,2017-06-30,--,$0.08
28,2017-05-17,2017-03-31,--,$0.14
29,2017-03-07,2016-12-31,--,$0.19
30,2016-11-18,2016-09-30,--,$0.10
31,2016-08-31,2016-06-30,--,$-0.28
32,2016-05-20,2016-03-31,--,$0.01
33,2016-02-24,2015-12-31,--,$0.34
34,2015-11-27,2015-09-30,--,$0.02
35,2015-08-10,2015-06-30,--,$0.08
36,2015-05-28,2015-03-31,--,$0.22
